1135068000,서울특별시 노원구 상계제6동,37.6530259,127.0581539
1135069000,서울특별시 노원구 상계제7동,37.5862016,127.066252
1135069500,서울특별시 노원구 상계6.7동,37.6530259,127.0581539
1135070000,서울특별시 노원구 상계8동,37.6666901,127.0515152
1135071000,서울특별시 노원구 상계9동,37.6644966,127.063792
1135072000,서울특별시 노원구 상계10동,37.6612189,127.0601815
1138000000,서울특별시 은평구,37.6026957,126.9291119
1138051000,서울특별시 은평구 녹번동,37.6059975,126.9339654
1138052000,서울특별시 은평구 불광제1동,37.6183087,126.9390451
1138053000,서울특별시 은평구 불광제2동,37.6183087,126.9390451
1138054000,서울특별시 은평구 불광제3동,37.6183087,126.9390451
1138055100,서울특별시 은평구 갈현제1동,37.6220821,126.9137086
1138055200,서울특별시 은평구 갈현제2동,37.6220821,126.9137086
1138056000,서울특별시 은평구 구산동,37.6117223,126.9103085
1138057000,서울특별시 은평구 대조동,37.6141112,126.9208904
1138058000,서울특별시 은평구 응암제1동,37.5926646,126.9205206
1138059000,서울특별시 은평구 응암제2동,37.5876239,126.915286
1138060000,서울특별시 은평구 응암제3동,37.5926646,126.9205206
1138061000,서울특별시 은평구 역촌제1동,37.6045135,126.9184475
1138062000,서울특별시 은평구 역촌제2동,37.6044517,126.9169535
1138062500,서울특별시 은평구 역촌동,37.6044517,126.9169535
1138063100,서울특별시 은평구 신사제1동,37.598002,126.9121697
1138063200,서울특별시 은평구 신사제2동,37.6026957,126.9291119
1138064000,서울특별시 은평구 증산동,37.5849961,126.907314
1138065000,서울특별시 은평구 수색동,37.5840042,126.8955434
1138068000,서울특별시 은평구 응암제4동,37.5932264,126.9202889
1138069000,서울특별시 은평구 진관동,37.6413466,126.9421897
1141000000,서울특별시 서대문구,37.5791158,126.9367789
1141051000,서울특별시 서대문구 충정로동,37.5628962,126.9623598
1141052000,서울특별시 서대문구 천연동,37.5710621,126.9590269
1141054000,서울특별시 서대문구 북아현제1동,37.5609677,126.9542682
1141055000,서울특별시 서대문구 북아현제2동,37.5609677,126.9542682
1141055500,서울특별시 서대문구 북아현동,37.5609677,126.9542682
1141056000,서울특별시 서대문구 북아현제3동,37.5609677,126.9542682
1141056500,서울특별시 서대문구 충현동,37.5628962,126.9623598
1141057000,서울특별시 서대문구 대신동,37.5677894,126.9488821
1141058000,서울특별시 서대문구 창천동,37.5584944,126.9345627
1141058500,서울특별시 서대문구 신촌동,37.5594793,126.9435838
1141059000,서울특별시 서대문구 연희제1동,37.5646364,126.9302449
1141060000,서울특별시 서대문구 연희제2동,37.5646364,126.9302449
1141061000,서울특별시 서대문구 연희제3동,37.5646364,126.9302449
1141061500,서울특별시 서대문구 연희동,37.5717975,126.9325254
1141062000,서울특별시 서대문구 홍제제1동,37.5855112,126.9489831
1141063000,서울특별시 서대문구 홍제제2동,37.5791158,126.9367789
1141064000,서울특별시 서대문구 홍제제3동,37.5855112,126.9489831
1141065000,서울특별시 서대문구 홍제제4동,37.5855112,126.9489831
